recall,precision
0.9992779783393502,0.1291104995568823
0.9992779783393502,0.1311226906679299
0.9992779783393502,0.13319859487031424
0.9992779783393502,0.13533466973060188
0.9992779783393502,0.13754720731464917
0.9992779783393502,0.13982622752071125
0.9992779783393502,0.14218934607284123
0.9992779783393502,0.14463371303166475
0.9992779783393502,0.1471557682083998
0.9992779783393502,0.1497835497835498
0.9992779783393502,0.15249848493195967
0.9992779783393502,0.15530494305111373
0.9992779783393502,0.15822567737510004
0.9992779783393502,0.1612489805429337
0.9992779783393502,0.1643998336995902
0.9989169675090253,0.16761570147807123
0.9989169675090253,0.17102416713023055
0.9989169675090253,0.17457413249211357
0.9989169675090253,0.17827459570903936
0.9989169675090253,0.18212334627789115
0.9989169675090253,0.18615446716899892
0.9989169675090253,0.19036807705538356
0.9989169675090253,0.19476314492855634
0.9989169675090253,0.1993803141663064
0.9989169675090253,0.20420664206642067
0.9989169675090253,0.20928825353604114
0.9989169675090253,0.21462922742786225
0.9989169675090253,0.2202324100604903
0.9989169675090253,0.22615447486718432
0.9985559566787003,0.23231983873677137
0.9981949458483754,0.23881499395405079
0.9981949458483754,0.24579962663347854
0.9978339350180505,0.2531135531135531
0.9978339350180505,0.2609516616314199
0.9974729241877256,0.2692195264542531
0.9974729241877256,0.27810770005032714
0.9971119133574007,0.2875286279408703
0.9963898916967509,0.2975099708957637
0.996028880866426,0.3083026036428651
0.9956678700361011,0.31995359628770303
0.9956678700361011,0.33264986129538054
0.9949458483754513,0.3461007158106241
0.9945848375451264,0.36088551218234216
0.9938628158844766,0.3768135778811935
0.9938628158844766,0.39458219865271604
0.9935018050541516,0.4139590854392298
0.9931407942238267,0.43528481012658227
0.9924187725631769,0.4588549490903021
0.9913357400722022,0.48498763687742846
0.9895306859205776,0.5138732658417697
0.9877256317689531,0.5466533466533466
0.9862815884476535,0.5842600513259196
0.9830324909747292,0.6262649494020239
0.9812274368231046,0.6762876337397362
0.975812274368231,0.7323218639934977
0.9711191335740073,0.800118976799524
0.9541516245487365,0.8714144411473789
0.9191335740072202,0.9412199630314233
0.8476534296028881,0.9882154882154882
0.7368231046931408,0.9970688812896922
0.6187725631768953,0.9988344988344988
0.492057761732852,0.999266862170088
0.0,1.0
